0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,target,cat_id
2256.890625,-959.1785278320312,-2474.882568359375,109.70700073242188,128.5796356201172,3920.353515625,-1372.39501953125,-1541.4544677734375,4850.7705078125,1649.3079833984375,669.0967407226562,83.55855560302734,-415.5255432128906,-284.25823974609375,-271.643798828125,-3051.661865234375,-4643.96435546875,-4412.54150390625,-2133.967529296875,-3297.83203125,-2758.443359375,2273.86865234375,-1893.19140625,1427.04541015625,-6522.4091796875,-5395.92041015625,-2915.174560546875,-5081.7392578125,-1587.408203125,791.423828125,-1606.4637451171875,-2194.4609375,-3615.3017578125,-4272.62890625,-6834.20654296875,-1624.31787109375,1183.277099609375,641.2493896484375,2542.02978515625,-570.5703735351562,-4928.71728515625,-491.6863098144531,-951.2200927734375,872.6815795898438,-2740.74072265625,925.3895874023438,-7118.615234375,-4228.4453125,1335.1708984375,-3903.426025390625,-1856.3028564453125,-1295.982177734375,1814.162841796875,4421.798828125,-4497.1025390625,-1840.7940673828125,-5408.03515625,820.0372314453125,-803.266845703125,-3958.284423828125,-624.1417846679688,146.24940490722656,3325.418212890625,587.139404296875,-2100.137939453125,-984.7351684570312,-1490.9656982421875,-1527.6986083984375,-2808.182861328125,-2166.797119140625,-4881.11328125,668.985595703125,1317.810546875,1812.803955078125,-1108.2666015625,-2385.4638671875,1253.1624755859375,-4879.1748046875,-3363.938720703125,-6048.6123046875,-2167.52734375,-3162.9560546875,2488.040283203125,1712.095947265625,-1090.3121337890625,-4337.109375,-1917.413818359375,-4620.740234375,-898.23291015625,-6164.53271484375,1518.4764404296875,-4690.29296875,1314.815185546875,-4065.332275390625,-4947.69482421875,-4831.9033203125,-1254.0269775390625,1027.8404541015625,297.70458984375,-2082.444091796875,-952.6961059570312,-3292.908447265625,-1911.6278076171875,-3626.0654296875,1534.1280517578125,1717.6749267578125,-3037.513427734375,1748.637451171875,-3088.766845703125,-1310.5296630859375,-244.67086791992188,1823.7615966796875,-3370.09912109375,-1064.0208740234375,-219.14419555664062,1599.9525146484375,-866.9131469726562,-5073.20556640625,3947.050048828125,-3028.176025390625,1150.0828857421875,-5415.08349609375,2007.469482421875,-419.1685791015625,-2323.99755859375,2671.50634765625,-4878.515625,-898.4988403320312,-1.1229842088162504e-16,0.022684402763843536,YOUNG,062A
2991.088134765625,-1201.595947265625,-3216.69873046875,106.4234619140625,247.1568603515625,5097.05029296875,-1789.384521484375,-2029.4056396484375,6190.78662109375,2068.16259765625,750.0873413085938,92.15831756591797,-533.6395263671875,-489.1365661621094,-430.8551940917969,-3972.22607421875,-5947.2939453125,-5784.10595703125,-2769.48974609375,-4256.4580078125,-3565.053955078125,2985.88330078125,-2446.060302734375,1850.821044921875,-8445.3984375,-7056.32666015625,-3785.188232421875,-6643.61328125,-2127.268798828125,1043.89404296875,-2081.981689453125,-2867.2353515625,-4762.19384765625,-5635.82177734375,-8721.1201171875,-2126.72900390625,1400.9630126953125,853.0689697265625,3252.050537109375,-777.675048828125,-6424.142578125,-618.30517578125,-1207.519287109375,1126.629150390625,-3521.859130859375,1251.104736328125,-9243.646484375,-5585.2685546875,1749.99951171875,-5032.763671875,-2468.490234375,-1724.599365234375,2324.068603515625,5658.04443359375,-5833.25048828125,-2425.490234375,-7063.904296875,969.2412719726562,-1033.5306396484375,-5120.5888671875,-774.911376953125,143.91868591308594,4269.17626953125,773.858642578125,-2737.63427734375,-1278.0145263671875,-1970.4002685546875,-1989.0565185546875,-3667.79931640625,-2791.722412109375,-6319.72412109375,888.296142578125,1691.1654052734375,2359.5751953125,-1380.7479248046875,-3167.57958984375,1595.462646484375,-6361.49560546875,-4304.634765625,-7895.6357421875,-2794.739501953125,-4049.5068359375,3190.781005859375,2214.94970703125,-1444.194091796875,-5678.98681640625,-2575.907470703125,-6028.02001953125,-1129.7940673828125,-8012.53564453125,1908.501953125,-6106.109375,1684.550537109375,-5284.84619140625,-6480.10205078125,-6249.0751953125,-1680.80078125,1313.6749267578125,338.22955322265625,-2696.174560546875,-1233.8165283203125,-4272.7900390625,-2511.32080078125,-4668.0859375,1979.880615234375,2287.694580078125,-4034.275146484375,2299.64306640625,-4027.9453125,-1726.8935546875,-336.280517578125,2310.697021484375,-4415.419921875,-1422.4566650390625,-374.0216979980469,2028.98095703125,-1172.1060791015625,-6624.3056640625,5063.748046875,-3907.728271484375,1472.6580810546875,-7003.8291015625,2649.223388671875,-520.7408447265625,-3010.6640625,3568.498046875,-6282.33837890625,-1126.6912841796875,-2.62416351275037e-16,0.08009245991706848,SENIOR,081A
2319.192626953125,-970.1799926757812,-2543.70458984375,84.11434936523438,160.41233825683594,3967.224853515625,-1411.2047119140625,-1566.946533203125,4824.3994140625,1627.00634765625,593.2053833007812,84.79280090332031,-418.21221923828125,-402.81219482421875,-330.0443115234375,-3107.026611328125,-4636.1337890625,-4484.16064453125,-2136.053955078125,-3295.002685546875,-2768.6982421875,2351.539306640625,-1889.545654296875,1442.55322265625,-6533.94482421875,-5484.97509765625,-2932.355224609375,-5169.0087890625,-1628.806884765625,832.5719604492188,-1621.3480224609375,-2233.625244140625,-3655.615478515625,-4347.0986328125,-6778.83154296875,-1665.63671875,1071.9716796875,656.994140625,2543.30908203125,-566.2174682617188,-4978.66455078125,-494.0917053222656,-974.715576171875,865.1689453125,-2701.978759765625,947.6839599609375,-7204.162109375,-4327.5537109375,1324.9306640625,-3851.452392578125,-1882.14453125,-1333.4111328125,1792.83935546875,4395.9912109375,-4509.5654296875,-1888.3052978515625,-5472.69384765625,763.898193359375,-811.2801513671875,-3982.40771484375,-628.9912109375,116.05748748779297,3288.201904296875,564.7352294921875,-2110.908203125,-992.7059936523438,-1549.3438720703125,-1499.9622802734375,-2833.776611328125,-2189.9169921875,-4961.85400390625,660.8182983398438,1333.01318359375,1824.2550048828125,-1033.8590087890625,-2429.62158203125,1286.907470703125,-4950.859375,-3305.8974609375,-6117.4287109375,-2136.944580078125,-3142.438720703125,2472.013916015625,1733.081787109375,-1174.07666015625,-4441.29638671875,-1994.811279296875,-4639.86572265625,-849.6084594726562,-6205.47998046875,1463.4158935546875,-4739.3427734375,1310.193115234375,-4086.2666015625,-5015.2783203125,-4846.888671875,-1314.4757080078125,1027.3739013671875,252.85491943359375,-2064.324462890625,-933.6732788085938,-3327.98828125,-1965.04443359375,-3655.73486328125,1555.4725341796875,1804.334716796875,-3155.955322265625,1765.381103515625,-3134.4814453125,-1365.3619384765625,-264.0051574707031,1811.349853515625,-3427.548095703125,-1084.0772705078125,-300.0675048828125,1598.9100341796875,-893.689453125,-5074.298828125,3935.2578125,-3078.077392578125,1073.7391357421875,-5462.75341796875,2017.6138916015625,-433.7236633300781,-2341.93017578125,2767.56103515625,-4834.0234375,-882.5676879882812,6.055761952500853e-17,0.09818871319293976,SENIOR,081A
2566.52001953125,-1117.9927978515625,-2764.25927734375,129.7054901123047,154.19461059570312,4301.0595703125,-1542.0972900390625,-1734.410888671875,5235.6748046875,1778.0953369140625,558.1882934570312,69.76890563964844,-438.69586181640625,-408.4599914550781,-395.60302734375,-3353.0244140625,-5097.51220703125,-4881.39892578125,-2285.919189453125,-3605.084716796875,-3063.51123046875,2505.948486328125,-2148.976318359375,1588.4127197265625,-7201.4033203125,-5904.49755859375,-3219.619140625,-5644.5732421875,-1793.0999755859375,813.1929321289062,-1794.87353515625,-2406.89404296875,-3977.293701171875,-4620.34375,-7462.873046875,-1776.056884765625,1167.730712890625,765.187255859375,2712.6083984375,-645.6640625,-5398.49853515625,-574.9520263671875,-1009.88525390625,863.6834716796875,-3011.179931640625,1062.861328125,-7802.765625,-4687.53515625,1489.220458984375,-4221.869140625,-2063.279541015625,-1422.168701171875,1996.974609375,4783.982421875,-4872.80126953125,-2008.6322021484375,-5956.60205078125,770.3974609375,-870.0303344726562,-4244.78955078125,-669.012939453125,129.811767578125,3619.783935546875,616.5051879882812,-2303.309814453125,-1076.1732177734375,-1645.193603515625,-1634.9521484375,-3131.035888671875,-2291.387939453125,-5340.5517578125,700.1755981445312,1437.2197265625,2015.498291015625,-1270.646240234375,-2639.319580078125,1405.953857421875,-5428.13916015625,-3595.5615234375,-6739.10498046875,-2293.48876953125,-3453.04150390625,2629.299072265625,1881.900146484375,-1174.1529541015625,-4848.51416015625,-2218.6337890625,-5160.4140625,-980.944580078125,-6774.63134765625,1603.317138671875,-5181.5517578125,1382.063720703125,-4557.6943359375,-5427.82470703125,-5247.4375,-1401.2513427734375,1101.8341064453125,293.3106384277344,-2277.700439453125,-1025.053466796875,-3595.720458984375,-2082.7041015625,-3929.60888671875,1690.8868408203125,1894.5853271484375,-3390.2744140625,1942.7740478515625,-3406.69580078125,-1455.4840087890625,-262.5712890625,2025.0078125,-3695.039306640625,-1169.37744140625,-329.7212219238281,1716.14599609375,-963.5635986328125,-5554.369140625,4255.63525390625,-3205.57080078125,1213.500244140625,-6005.96240234375,2225.973388671875,-416.96759033203125,-2568.53173828125,3061.1103515625,-5335.76171875,-1025.6605224609375,-1.0393577251809976e-16,0.0856918916106224,YOUNG,029A
2490.55126953125,-1076.8914794921875,-2732.45458984375,157.1522216796875,216.09954833984375,4375.07373046875,-1529.6566162109375,-1594.570556640625,5339.35546875,1782.8509521484375,769.89697265625,22.253986358642578,-423.8367614746094,-448.6846618652344,-274.7386474609375,-3398.95361328125,-5074.68212890625,-4871.77099609375,-2335.480712890625,-3689.753662109375,-3038.205078125,2456.338623046875,-2131.1591796875,1599.004638671875,-7186.0712890625,-5982.8701171875,-3320.3994140625,-5708.82763671875,-1721.37451171875,863.1456298828125,-1822.318359375,-2356.435546875,-3948.39599609375,-4673.36767578125,-7508.60498046875,-1771.503173828125,1278.279541015625,736.97998046875,2837.16064453125,-677.6560668945312,-5429.7763671875,-604.39453125,-1063.314453125,872.872802734375,-2986.787109375,1026.286865234375,-7834.9794921875,-4711.0888671875,1512.6314697265625,-4188.9990234375,-2005.15087890625,-1480.73828125,1992.69873046875,4947.12158203125,-4932.60595703125,-2053.655517578125,-5886.908203125,961.3569946289062,-768.2930297851562,-4376.4189453125,-657.107177734375,152.16119384765625,3679.586181640625,605.5941162109375,-2274.364013671875,-1081.5771484375,-1716.6556396484375,-1627.8212890625,-3055.001953125,-2435.467529296875,-5434.044921875,742.4197998046875,1525.519287109375,2002.344970703125,-1175.9912109375,-2675.114013671875,1387.645751953125,-5320.71484375,-3665.606689453125,-6637.98291015625,-2361.2880859375,-3518.15380859375,2817.931884765625,1891.767578125,-1101.1651611328125,-4785.73291015625,-2097.622802734375,-5054.806640625,-1001.6693115234375,-6779.5859375,1657.6077880859375,-5143.3017578125,1424.80126953125,-4441.56298828125,-5376.06396484375,-5349.92919921875,-1365.4818115234375,1191.3297119140625,367.69451904296875,-2313.030029296875,-985.751220703125,-3608.658447265625,-2082.5673828125,-3970.588623046875,1745.0916748046875,1945.9569091796875,-3337.4423828125,1921.0413818359375,-3416.0419921875,-1435.752197265625,-250.696533203125,2108.498291015625,-3663.469482421875,-1179.5013427734375,-228.41116333007812,1811.7220458984375,-920.2670288085938,-5630.306640625,4362.89208984375,-3335.234619140625,1133.3065185546875,-6053.5400390625,2230.23046875,-438.1711120605469,-2513.59375,2952.292236328125,-5420.29541015625,-1012.6633911132812,-1.0719394720518753e-16,0.00611084746196866,KITTEN,040A
2449.4091796875,-1009.3350830078125,-2651.023681640625,154.42173767089844,191.5738983154297,4238.51416015625,-1448.394775390625,-1602.0679931640625,5176.26953125,1745.9610595703125,767.8421020507812,76.20128631591797,-409.4154968261719,-288.312255859375,-338.8453369140625,-3215.30615234375,-4954.072265625,-4726.50439453125,-2271.276123046875,-3581.415771484375,-2915.30029296875,2394.144775390625,-2038.060302734375,1539.1392822265625,-6920.66015625,-5738.26416015625,-3177.916259765625,-5388.97021484375,-1654.967041015625,864.6127319335938,-1713.9981689453125,-2284.30859375,-3838.988525390625,-4593.5556640625,-7279.587890625,-1771.968994140625,1313.94189453125,702.6905517578125,2741.078125,-650.6455688476562,-5333.09423828125,-527.5969848632812,-1019.0676879882812,941.6041870117188,-2874.364501953125,986.653564453125,-7601.0302734375,-4516.47802734375,1450.3846435546875,-4163.716796875,-1999.663818359375,-1371.3389892578125,1922.6666259765625,4741.91650390625,-4799.11767578125,-2020.7320556640625,-5764.15576171875,923.4964599609375,-836.7330932617188,-4223.173828125,-640.5078735351562,185.33154296875,3653.661865234375,648.9752807617188,-2273.268310546875,-1045.1536865234375,-1542.4600830078125,-1650.857666015625,-2984.643798828125,-2298.942138671875,-5226.32275390625,743.7437744140625,1438.24951171875,1944.04150390625,-1173.174560546875,-2540.9873046875,1329.86767578125,-5164.8447265625,-3625.200439453125,-6444.1376953125,-2343.60986328125,-3320.164794921875,2724.310302734375,1834.4132080078125,-1066.81787109375,-4642.06787109375,-2000.59326171875,-4892.58447265625,-949.125732421875,-6561.7080078125,1647.2786865234375,-4998.12109375,1416.547119140625,-4313.02197265625,-5258.30224609375,-5137.0625,-1301.6124267578125,1159.06103515625,365.2896728515625,-2276.7646484375,-999.0869140625,-3498.9619140625,-2012.1053466796875,-3843.80517578125,1648.6453857421875,1824.9862060546875,-3217.829345703125,1882.0128173828125,-3302.683837890625,-1400.0838623046875,-246.233154296875,2008.9033203125,-3609.57373046875,-1108.095703125,-186.11830139160156,1742.02880859375,-929.6348876953125,-5452.951171875,4224.96435546875,-3205.427490234375,1244.4100341796875,-5769.33154296875,2101.048095703125,-385.61737060546875,-2438.3896484375,2840.19384765625,-5208.9208984375,-968.9293212890625,-3.062684205862501e-17,0.03614043816924095,KITTEN,047A
2779.18310546875,-1113.53125,-2986.337646484375,129.13818359375,195.385986328125,4775.267578125,-1682.517822265625,-1857.559326171875,5865.9521484375,1941.614501953125,770.4075317382812,94.1317138671875,-472.5218505859375,-413.45269775390625,-295.8667297363281,-3707.560546875,-5525.1845703125,-5349.318359375,-2546.28564453125,-3917.23095703125,-3372.4951171875,2824.69140625,-2322.62255859375,1728.6888427734375,-7857.31884765625,-6620.57958984375,-3586.578125,-6169.16552734375,-1917.692626953125,989.1953125,-1964.8743896484375,-2656.73828125,-4405.42041015625,-5242.13818359375,-8189.16015625,-1954.44384765625,1401.6114501953125,785.367919921875,3049.2265625,-658.2039794921875,-5973.486328125,-574.610595703125,-1132.2906494140625,1134.083740234375,-3273.39697265625,1142.795166015625,-8638.755859375,-5197.2978515625,1707.4267578125,-4665.65283203125,-2281.983642578125,-1612.859130859375,2161.093505859375,5366.51025390625,-5410.7822265625,-2235.781982421875,-6549.9931640625,998.1199340820312,-964.7398681640625,-4779.1484375,-792.2090454101562,117.81961059570312,3991.92333984375,658.887939453125,-2501.98681640625,-1189.82275390625,-1867.2025146484375,-1749.34326171875,-3455.701171875,-2623.3662109375,-6013.04736328125,798.4196166992188,1608.493896484375,2193.14453125,-1269.992919921875,-2937.22216796875,1511.701416015625,-5919.66259765625,-4066.87548828125,-7355.65625,-2612.53662109375,-3838.108642578125,2992.487060546875,2087.25537109375,-1372.5472412109375,-5267.876953125,-2352.4775390625,-5576.8828125,-1046.7921142578125,-7484.73388671875,1771.583984375,-5582.931640625,1566.3487548828125,-4936.8818359375,-5929.3759765625,-5835.5029296875,-1530.13623046875,1269.04296875,367.7606506347656,-2486.7939453125,-1131.221435546875,-3951.730224609375,-2313.739013671875,-4400.8779296875,1861.8916015625,2138.722412109375,-3631.21240234375,2112.53857421875,-3711.64111328125,-1583.298095703125,-317.123046875,2271.57568359375,-4040.0166015625,-1253.599853515625,-330.2492370605469,1918.5023193359375,-1016.770263671875,-6152.2548828125,4766.92041015625,-3665.176025390625,1342.591064453125,-6597.35107421875,2473.4697265625,-502.71185302734375,-2748.883544921875,3283.591552734375,-5924.9365234375,-1032.14599609375,1.3348346192025004e-16,0.009786834008991718,KITTEN,050A
3056.3603515625,-1320.66162109375,-3306.467041015625,136.08822631835938,125.70762634277344,5253.32958984375,-1875.0596923828125,-2141.87939453125,6445.9140625,2140.345947265625,820.3565063476562,109.1303482055664,-550.4948120117188,-468.2756652832031,-440.753662109375,-4043.927490234375,-6119.84423828125,-5888.82958984375,-2860.918212890625,-4399.8701171875,-3777.57763671875,3080.184326171875,-2567.412841796875,1863.7451171875,-8720.744140625,-7238.12841796875,-3948.425537109375,-6827.318359375,-2223.62451171875,1071.684814453125,-2150.770751953125,-2927.7958984375,-4814.455078125,-5803.5380859375,-9108.9912109375,-2164.482177734375,1527.9176025390625,888.2147216796875,3316.918212890625,-782.4747924804688,-6645.25244140625,-670.0265502929688,-1265.864990234375,1140.4456787109375,-3614.155029296875,1253.925048828125,-9618.876953125,-5709.18359375,1810.2196044921875,-5263.1728515625,-2524.822998046875,-1787.2032470703125,2354.195556640625,5870.14111328125,-5920.31396484375,-2435.376708984375,-7290.345703125,1014.3117065429688,-1112.825927734375,-5185.3486328125,-973.9843139648438,193.38839721679688,4447.0712890625,753.2061767578125,-2801.974853515625,-1319.643310546875,-1926.6839599609375,-1960.3116455078125,-3861.52490234375,-2846.662353515625,-6628.93994140625,836.611572265625,1743.42041015625,2399.820068359375,-1537.971923828125,-3201.3896484375,1745.123779296875,-6576.3095703125,-4446.36328125,-8193.8701171875,-2925.97705078125,-4238.9755859375,3233.4248046875,2288.635986328125,-1525.6492919921875,-5936.05224609375,-2607.700439453125,-6177.0634765625,-1254.5177001953125,-8218.2412109375,1950.5889892578125,-6345.23046875,1773.6978759765625,-5483.0693359375,-6629.591796875,-6346.775390625,-1705.7689208984375,1400.0789794921875,381.44451904296875,-2713.591552734375,-1284.4453125,-4444.22802734375,-2607.79931640625,-4926.3291015625,2036.12890625,2263.093994140625,-4028.66259765625,2337.49951171875,-4137.052734375,-1785.49267578125,-331.4411315917969,2411.304443359375,-4529.47265625,-1414.3470458984375,-343.7975158691406,2094.3427734375,-1135.78955078125,-6871.2099609375,5203.27978515625,-4059.489501953125,1519.5626220703125,-7340.0693359375,2664.8349609375,-505.96710205078125,-3157.1064453125,3642.068359375,-6484.564453125,-1209.1951904296875,0.0,0.13455632328987122,SENIOR,028A
2296.4365234375,-952.1177368164062,-2537.47021484375,122.15682983398438,150.63746643066406,4000.41455078125,-1407.26025390625,-1577.6878662109375,4900.75390625,1647.7783203125,681.600830078125,120.82772064208984,-418.8306884765625,-341.63433837890625,-324.76947021484375,-3090.9052734375,-4640.1826171875,-4502.1220703125,-2135.628662109375,-3335.960693359375,-2841.0615234375,2344.78515625,-1887.5989990234375,1448.05810546875,-6629.10302734375,-5517.705078125,-3005.00830078125,-5181.88525390625,-1595.7679443359375,843.8368530273438,-1592.0054931640625,-2231.69189453125,-3708.5205078125,-4402.3349609375,-6864.501953125,-1647.1240234375,1188.4586181640625,642.16943359375,2601.88232421875,-538.5716552734375,-5052.87744140625,-489.7768249511719,-964.061279296875,923.9927978515625,-2738.893798828125,933.5648193359375,-7273.35546875,-4351.826171875,1374.9114990234375,-3901.1083984375,-1919.5947265625,-1301.056640625,1787.50927734375,4476.82080078125,-4584.07763671875,-1858.4691162109375,-5455.02978515625,825.8206787109375,-858.7080688476562,-4066.758544921875,-625.3358764648438,92.8304672241211,3365.560791015625,599.3724365234375,-2093.038330078125,-993.53955078125,-1530.385009765625,-1500.250732421875,-2877.178955078125,-2228.808349609375,-5005.27392578125,684.031494140625,1350.967041015625,1806.0146484375,-1052.21044921875,-2442.118896484375,1268.3531494140625,-4945.001953125,-3408.292236328125,-6156.45556640625,-2174.126953125,-3159.733642578125,2540.9423828125,1738.41357421875,-1146.5438232421875,-4416.19287109375,-1919.457275390625,-4696.6591796875,-849.8851318359375,-6231.3701171875,1533.2108154296875,-4748.1455078125,1280.38525390625,-4134.52099609375,-5057.4677734375,-4867.0771484375,-1314.5423583984375,1076.6634521484375,292.54058837890625,-2112.017822265625,-945.236572265625,-3329.33447265625,-1975.0067138671875,-3701.25341796875,1560.46240234375,1768.348876953125,-3089.745849609375,1766.17626953125,-3129.85400390625,-1344.562744140625,-256.3173828125,1862.643798828125,-3427.653076171875,-1068.8885498046875,-236.1487579345703,1635.963134765625,-827.91796875,-5070.419921875,4011.20947265625,-3119.503662109375,1131.8126220703125,-5534.21630859375,2068.256591796875,-402.1175537109375,-2367.5908203125,2724.281982421875,-4897.07568359375,-820.652587890625,-8.074349270001139e-17,0.10104399174451828,YOUNG,086A
1995.7039794921875,-841.0535278320312,-2229.273681640625,121.45440673828125,127.7032470703125,3495.123779296875,-1228.345947265625,-1348.8240966796875,4292.7919921875,1434.5263671875,601.8568725585938,69.79946899414062,-356.06207275390625,-316.08563232421875,-270.9132385253906,-2712.353759765625,-4090.7509765625,-3943.73388671875,-1885.09912109375,-2961.504638671875,-2470.5966796875,2004.171630859375,-1674.3939208984375,1281.874267578125,-5811.4267578125,-4797.8896484375,-2673.872802734375,-4549.26171875,-1395.429443359375,715.0136108398438,-1420.41943359375,-1930.3238525390625,-3196.98779296875,-3839.606201171875,-6021.380859375,-1450.8199462890625,1039.162841796875,583.978271484375,2275.16357421875,-517.658447265625,-4401.59814453125,-434.5966491699219,-828.8243408203125,776.4132690429688,-2379.794189453125,799.5844116210938,-6349.16796875,-3781.565185546875,1189.81494140625,-3416.833740234375,-1698.622802734375,-1136.2728271484375,1575.05615234375,3921.555908203125,-3996.384521484375,-1635.518798828125,-4742.1044921875,740.2547607421875,-703.9520263671875,-3513.066162109375,-560.02783203125,95.24143981933594,2961.800048828125,516.189697265625,-1841.970947265625,-873.6844482421875,-1331.0252685546875,-1307.0439453125,-2499.050537109375,-1957.90380859375,-4392.18359375,594.072021484375,1190.7335205078125,1578.4677734375,-938.155029296875,-2117.721923828125,1111.4945068359375,-4334.90283203125,-2975.8291015625,-5388.44970703125,-1910.01123046875,-2774.0478515625,2228.084228515625,1507.847412109375,-956.2185668945312,-3858.364501953125,-1656.4400634765625,-4093.264892578125,-781.8663330078125,-5442.31884765625,1345.401611328125,-4160.95751953125,1125.3955078125,-3587.6279296875,-4396.90625,-4270.7509765625,-1120.45849609375,939.6353149414062,264.80426025390625,-1853.2869873046875,-828.2053833007812,-2888.169677734375,-1722.7335205078125,-3202.81787109375,1367.9921875,1538.2227783203125,-2698.531494140625,1534.7200927734375,-2740.10546875,-1188.707275390625,-229.49168395996094,1640.7529296875,-3015.17724609375,-958.9841918945312,-200.01686096191406,1435.44189453125,-744.2564697265625,-4484.822265625,3507.517822265625,-2723.43017578125,990.1528930664062,-4849.9375,1791.044189453125,-351.70416259765625,-2077.026123046875,2352.512451171875,-4308.986328125,-796.6397094726562,6.055761952500853e-17,0.027729295194149017,ADULT,083A
1979.071044921875,-841.327392578125,-2203.1474609375,157.38348388671875,170.7752227783203,3519.26025390625,-1235.265380859375,-1279.231201171875,4290.65869140625,1436.595947265625,627.837158203125,68.53977966308594,-330.3185729980469,-294.01678466796875,-250.81277465820312,-2696.7021484375,-4051.39599609375,-3922.17578125,-1878.27001953125,-3004.9150390625,-2436.75439453125,1935.9578857421875,-1672.8824462890625,1277.417236328125,-5755.447265625,-4778.98046875,-2674.918212890625,-4511.2392578125,-1374.0986328125,667.2763061523438,-1459.1956787109375,-1881.281494140625,-3169.8330078125,-3774.015380859375,-6020.240234375,-1422.6346435546875,1073.025390625,605.0445556640625,2257.6884765625,-549.010009765625,-4366.29345703125,-452.4644470214844,-838.146240234375,718.0350952148438,-2405.59228515625,806.572265625,-6239.580078125,-3718.555419921875,1195.391845703125,-3398.970947265625,-1651.766357421875,-1152.22802734375,1600.8455810546875,3944.66748046875,-3927.21044921875,-1645.289794921875,-4706.59521484375,750.7315673828125,-652.3765258789062,-3477.564453125,-500.62603759765625,129.20046997070312,3030.853515625,500.47735595703125,-1845.821044921875,-866.24560546875,-1291.8291015625,-1322.4403076171875,-2447.180908203125,-1936.8690185546875,-4326.5546875,604.2368774414062,1189.89599609375,1590.598388671875,-986.519775390625,-2108.78515625,1119.49609375,-4268.18896484375,-2968.573486328125,-5335.697265625,-1921.141845703125,-2762.732177734375,2260.224853515625,1497.0931396484375,-842.61376953125,-3842.3056640625,-1664.52978515625,-4059.80029296875,-825.6071166992188,-5417.65234375,1370.876953125,-4158.93701171875,1138.910400390625,-3586.9267578125,-4302.62646484375,-4255.66796875,-1089.901611328125,977.6127319335938,318.19970703125,-1886.580322265625,-803.5408935546875,-2882.0078125,-1646.12060546875,-3177.65625,1370.94677734375,1520.411865234375,-2645.152587890625,1553.66796875,-2736.21923828125,-1160.0224609375,-213.470947265625,1688.981689453125,-2927.818359375,-934.9803466796875,-136.91189575195312,1449.707763671875,-740.2048950195312,-4478.92138671875,3501.33349609375,-2620.557373046875,966.52001953125,-4817.58203125,1770.5948486328125,-340.13232421875,-2006.7109375,2346.8427734375,-4325.50830078125,-815.23828125,-7.558965274043619e-17,0.0072968280874192715,KITTEN,042A
1761.9517822265625,-740.628662109375,-1949.5469970703125,130.6848602294922,170.0277099609375,3118.794677734375,-1106.6104736328125,-1126.9423828125,3808.138916015625,1282.3909912109375,516.5280151367188,30.942501068115234,-294.0272521972656,-326.7192077636719,-224.0043182373047,-2410.0068359375,-3601.258544921875,-3480.923583984375,-1654.4381103515625,-2666.319091796875,-2164.57470703125,1709.7076416015625,-1453.10302734375,1121.267333984375,-5069.4951171875,-4221.72998046875,-2396.801513671875,-4020.156494140625,-1227.92626953125,577.9328002929688,-1287.791748046875,-1654.0972900390625,-2810.015869140625,-3333.438720703125,-5287.0283203125,-1271.3221435546875,918.3824462890625,514.7913818359375,1988.503173828125,-518.5640258789062,-3887.45458984375,-406.3556823730469,-768.664306640625,624.9036254882812,-2134.412841796875,718.3480834960938,-5543.87109375,-3310.67138671875,1087.5677490234375,-2980.648681640625,-1449.16162109375,-1037.28369140625,1416.8642578125,3499.459228515625,-3479.8974609375,-1476.05322265625,-4155.4462890625,669.1234741210938,-552.0126342773438,-3089.39697265625,-446.7940979003906,90.29222106933594,2642.63330078125,420.3661193847656,-1630.326416015625,-768.360107421875,-1188.9471435546875,-1178.9847412109375,-2154.073974609375,-1715.1025390625,-3849.54248046875,513.5343017578125,1053.1754150390625,1421.470947265625,-852.0739135742188,-1895.3128662109375,1005.462890625,-3762.350341796875,-2615.012939453125,-4715.84814453125,-1674.194091796875,-2459.4453125,2000.95556640625,1333.9931640625,-751.6831665039062,-3406.563720703125,-1513.05908203125,-3566.31201171875,-717.9359741210938,-4806.28955078125,1213.0169677734375,-3679.15234375,1023.4423828125,-3173.94091796875,-3792.569091796875,-3810.3251953125,-972.3473510742188,867.7554321289062,272.49139404296875,-1656.3597412109375,-700.9776000976562,-2553.807861328125,-1464.892822265625,-2801.53515625,1225.7490234375,1371.2806396484375,-2369.781005859375,1380.438720703125,-2438.46728515625,-1013.8671875,-179.51980590820312,1500.133056640625,-2594.540771484375,-844.5994262695312,-136.4833984375,1300.044921875,-673.2720947265625,-3983.50927734375,3099.05615234375,-2307.812255859375,816.492919921875,-4252.25439453125,1547.99365234375,-312.1048278808594,-1778.01318359375,2101.630615234375,-3837.03759765625,-728.0364379882812,1.1810883240693155e-17,0.0021959675941616297,KITTEN,042A
