0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,target,cat_id
3604.8345,-1599.368,-3917.3442,222.03235,277.29742,6255.0327,-2179.572,-2357.0679,7668.9365,2624.6812,1107.242,47.749653,-618.7849,-529.85767,-522.51056,-4808.7144,-7342.313,-7003.1826,-3380.009,-5349.084,-4312.865,3477.9006,-3078.8694,2279.065,-10250.889,-8525.01,-4621.8936,-8034.737,-2475.5347,1217.793,-2599.9822,-3370.3135,-5647.349,-6657.8555,-10800.407,-2580.0579,1866.2041,1040.6915,4016.0925,-1019.48553,-7775.643,-863.41455,-1522.761,1293.472,-4333.3174,1443.2344,-11232.041,-6695.142,2124.4226,-6107.504,-2900.8005,-2086.9565,2892.4246,7042.97,-7063.732,-2957.6768,-8552.345,1332.2858,-1118.9105,-6243.299,-915.52673,276.92157,5360.614,944.4911,-3397.0967,-1554.3003,-2316.647,-2418.9492,-4447.6753,-3388.6133,-7773.0767,1059.7935,2122.27,2884.9214,-1784.1982,-3784.4724,1969.7068,-7637.9336,-5293.8945,-9557.232,-3428.5962,-4975.924,4001.5208,2708.0051,-1518.6891,-6946.557,-3022.946,-7271.4644,-1446.1298,-9705.443,2399.524,-7489.093,2052.1653,-6463.3813,-7789.5615,-7636.0034,-1893.7625,1654.4803,541.157,-3404.93,-1434.5671,-5252.514,-2955.167,-5632.631,2445.4744,2709.6409,-4808.0854,2801.173,-4916.61,-2089.482,-357.132,2951.4973,-5367.6367,-1730.7626,-336.25436,2576.4849,-1422.358,-8073.7725,6234.817,-4733.5493,1767.3961,-8636.59,3085.703,-605.6772,-3622.546,4207.0854,-7745.836,-1523.1093,KITTEN,047A
1780.8754,-755.57806,-1984.7184,103.06241,137.46956,3098.591,-1084.3451,-1206.753,3784.7776,1287.1029,512.46564,54.93627,-321.0468,-291.3833,-273.8562,-2397.9377,-3626.574,-3480.263,-1676.9855,-2657.2947,-2171.2957,1752.8875,-1511.8793,1126.0264,-5129.335,-4239.109,-2311.824,-4032.4678,-1256.5721,616.7674,-1254.63,-1722.7588,-2864.2954,-3353.04,-5355.308,-1294.873,887.5415,517.5544,2019.8195,-475.1497,-3904.5447,-405.74643,-736.1759,654.4969,-2117.6228,730.1669,-5618.8784,-3354.7007,1048.5753,-3053.3794,-1464.6902,-1026.2311,1417.3392,3467.4534,-3555.7808,-1461.6517,-4261.7827,628.49255,-634.76483,-3131.8982,-451.65344,85.7342,2596.122,464.9522,-1664.8174,-772.97687,-1202.7035,-1188.0345,-2214.3088,-1709.6685,-3854.51,535.8895,1062.3892,1418.6469,-850.41016,-1881.5977,973.2823,-3854.97,-2634.6296,-4749.4224,-1693.8605,-2478.4111,1977.866,1352.2881,-840.5361,-3436.8572,-1504.9272,-3647.907,-698.09125,-4849.878,1189.7167,-3715.1516,995.8825,-3197.462,-3928.458,-3789.3975,-999.2292,824.7899,241.93164,-1651.1722,-727.37915,-2568.2776,-1513.9397,-2837.9546,1216.2903,1347.0192,-2425.652,1371.7144,-2443.704,-1049.1556,-192.47223,1451.5349,-2683.114,-864.3673,-190.30084,1280.708,-675.8932,-3967.3372,3094.517,-2415.8225,898.84515,-4285.0645,1579.1621,-331.81546,-1850.3574,2115.1497,-3806.9956,-702.71893,SENIOR,078A
2904.7935,-1209.6388,-3157.2585,137.05428,186.35233,5025.429,-1726.3442,-1992.7567,6145.6904,2053.3083,869.4455,118.01843,-522.3805,-401.96268,-401.30426,-3837.9656,-5829.748,-5670.6094,-2687.303,-4158.6616,-3551.5276,2931.6309,-2479.6614,1831.4532,-8386.492,-6959.3735,-3768.5044,-6512.466,-2023.6835,1052.4187,-2031.3855,-2772.7983,-4625.7695,-5569.9316,-8648.955,-2080.8228,1524.1191,841.2458,3232.529,-717.675,-6352.7285,-606.35925,-1118.6665,1125.5123,-3420.665,1203.9733,-9169.828,-5453.539,1741.9309,-5004.326,-2427.857,-1601.5356,2250.3955,5631.0024,-5700.656,-2373.1968,-6914.2656,998.7638,-1051.2119,-5030.336,-788.3045,146.81863,4305.8135,779.422,-2675.7002,-1252.136,-1864.7417,-1933.6989,-3686.7717,-2766.4202,-6308.882,865.1199,1704.3397,2294.4167,-1387.6646,-3066.3936,1593.6558,-6239.552,-4292.201,-7752.938,-2744.0615,-4036.513,3172.031,2160.4456,-1447.987,-5565.9053,-2386.4597,-5969.8486,-1121.0557,-7837.952,1905.215,-5942.228,1623.9316,-5220.267,-6353.871,-6067.403,-1618.2917,1318.5784,379.71008,-2660.5205,-1192.3047,-4258.747,-2465.5293,-4606.051,1956.5659,2172.4856,-3891.2852,2240.1782,-3954.4517,-1672.5706,-332.34216,2359.3154,-4339.173,-1344.2836,-326.20334,1998.0294,-1073.5195,-6470.8975,5032.4434,-3891.332,1481.2373,-6991.3936,2576.2617,-453.72626,-2993.9087,3418.599,-6203.805,-1139.9478,ADULT,085A
1726.6857,-746.9104,-1926.143,92.87457,157.98769,3026.819,-1070.8368,-1136.0651,3692.9934,1253.0504,486.1184,39.35787,-303.64276,-346.88934,-260.33017,-2356.0776,-3524.0386,-3434.3616,-1628.464,-2580.2556,-2127.7026,1681.2091,-1432.6375,1085.1674,-4941.37,-4104.896,-2282.6096,-3980.9353,-1226.8704,597.56354,-1221.6351,-1649.1162,-2779.987,-3245.8105,-5167.2656,-1243.7778,849.7897,497.6229,1957.4302,-483.93893,-3791.4292,-387.95285,-738.8905,586.3274,-2059.6726,708.74207,-5458.032,-3268.8936,1035.4153,-2933.3108,-1432.3234,-1011.5305,1389.2151,3389.2817,-3400.2388,-1432.9244,-4111.4023,631.0246,-557.46387,-3015.9526,-458.8099,87.36054,2497.4312,437.38965,-1593.6223,-750.83777,-1192.0204,-1144.6223,-2118.5078,-1673.9752,-3754.8547,505.42117,1040.1768,1394.5852,-814.20056,-1877.1547,967.2601,-3704.7458,-2534.1497,-4612.577,-1611.8025,-2427.8462,1941.7014,1302.101,-802.2849,-3356.2454,-1502.1276,-3511.73,-678.2124,-4683.8804,1172.0275,-3632.7136,970.24677,-3127.4707,-3793.1394,-3715.3276,-982.61444,799.56525,223.2894,-1602.1346,-686.1964,-2515.5603,-1469.3247,-2763.1838,1199.1793,1334.2823,-2347.2307,1351.3181,-2398.3447,-1010.9172,-169.14145,1408.7834,-2576.7021,-851.66,-174.3655,1258.5051,-660.0733,-3885.3591,3014.9321,-2328.966,832.70593,-4182.783,1539.0193,-323.58325,-1812.3296,2054.648,-3714.066,-693.4159,SENIOR,060A
1876.6423,-812.507,-2080.8066,114.93689,91.983246,3278.2168,-1150.8424,-1263.5573,4076.1057,1385.2524,577.1507,47.313618,-336.78278,-239.36125,-276.03107,-2523.8801,-3906.8457,-3686.4963,-1771.2711,-2770.515,-2316.8828,1862.251,-1560.128,1178.859,-5490.4917,-4493.3267,-2464.715,-4229.919,-1285.3575,652.57904,-1347.1143,-1811.8055,-3007.5771,-3546.198,-5704.1494,-1364.9346,1022.24756,544.9866,2132.42,-483.04434,-4141.908,-416.52252,-801.9769,716.79376,-2284.9963,747.6737,-5978.621,-3562.8389,1130.9338,-3244.5667,-1571.9612,-1067.2678,1500.4846,3717.0166,-3756.0723,-1536.1206,-4487.832,688.41956,-677.1857,-3288.6072,-514.78815,121.4599,2812.7832,487.8931,-1770.8026,-821.7929,-1216.903,-1271.705,-2356.4712,-1807.0339,-4114.0166,567.1557,1106.9973,1481.5112,-928.6955,-1972.1017,1063.1724,-4027.5442,-2810.3772,-5051.969,-1808.1443,-2634.0334,2097.8035,1413.1262,-872.5996,-3640.6326,-1600.2476,-3848.918,-744.4345,-5116.239,1289.3873,-3943.5364,1047.0308,-3400.5776,-4112.704,-4016.7617,-1041.1787,887.5855,268.80273,-1765.5944,-768.6397,-2773.9446,-1597.2147,-3012.9436,1284.6144,1440.9608,-2538.274,1447.8159,-2574.242,-1114.6077,-189.88672,1543.0121,-2824.2268,-878.92957,-166.02106,1357.0693,-700.1417,-4202.909,3316.6514,-2552.668,937.6259,-4546.556,1641.717,-316.7834,-1953.5358,2196.0662,-4080.5747,-738.47833,ADULT,002A
2217.468,-917.0579,-2439.0942,98.82425,150.71666,3823.4072,-1349.119,-1494.8126,4695.078,1577.9247,631.1429,89.838425,-399.16406,-354.54932,-304.60507,-2985.5405,-4492.7896,-4309.4795,-2080.1514,-3259.1218,-2691.4143,2212.0164,-1811.4392,1382.2588,-6356.8296,-5227.8564,-2886.2163,-4988.443,-1582.0183,790.6679,-1525.5995,-2136.8726,-3529.2085,-4167.535,-6592.5596,-1598.7563,1099.9142,628.75214,2462.2336,-569.91187,-4835.771,-489.1514,-948.3114,818.68933,-2610.5332,899.15125,-6965.882,-4115.543,1294.1711,-3766.6218,-1838.4072,-1268.8804,1732.1995,4284.5625,-4353.1245,-1793.74,-5231.733,803.2318,-778.27765,-3857.3713,-626.77576,122.750114,3198.4812,581.2898,-2050.99,-954.22125,-1464.6313,-1441.49,-2708.244,-2112.735,-4760.025,647.5246,1290.1788,1743.9794,-1040.7668,-2332.7542,1230.4102,-4779.6636,-3262.827,-5886.363,-2082.9497,-3047.0396,2438.3596,1681.5303,-1051.1403,-4247.5063,-1854.1143,-4468.455,-846.142,-5994.3145,1494.641,-4573.914,1269.7981,-3899.0664,-4854.0244,-4719.868,-1242.8566,1005.3555,280.93268,-2013.6332,-922.4169,-3178.658,-1882.1447,-3532.956,1504.8105,1681.017,-2990.7263,1698.2208,-3040.129,-1289.7571,-220.50262,1768.9409,-3285.6191,-1052.4178,-220.69978,1573.8105,-838.44775,-4933.951,3819.298,-2956.9578,1099.3223,-5287.7017,1951.0413,-424.3893,-2296.463,2613.7249,-4733.466,-872.3358,SENIOR,078A
1893.5039,-799.4988,-2083.111,153.26797,157.04259,3347.0635,-1167.4808,-1227.3231,4078.471,1370.8606,583.31665,57.77495,-317.2907,-272.58408,-265.64563,-2558.612,-3869.6626,-3742.7388,-1786.7682,-2868.012,-2317.7993,1840.7695,-1588.9625,1208.1138,-5454.3315,-4515.258,-2555.9746,-4286.782,-1301.3848,638.9876,-1373.9893,-1786.8737,-3025.885,-3599.4004,-5726.578,-1364.9398,1023.9652,569.9662,2144.565,-523.0123,-4170.556,-406.97974,-801.85974,703.6766,-2244.7004,761.371,-5961.6997,-3531.6,1168.7308,-3208.1567,-1590.2352,-1066.3604,1519.8313,3749.3877,-3750.5166,-1557.8137,-4485.98,725.97345,-619.512,-3316.6821,-496.27792,105.48933,2877.7366,482.8102,-1772.8403,-821.38983,-1198.3558,-1252.6809,-2326.013,-1832.0166,-4136.5444,565.9876,1147.2722,1505.9517,-934.8428,-1986.3317,1063.1046,-4043.29,-2827.6777,-5079.6406,-1820.0762,-2611.0469,2166.758,1421.1633,-814.6631,-3654.2817,-1565.5502,-3836.958,-759.238,-5135.1167,1308.5035,-3953.917,1079.4147,-3401.553,-4093.5933,-4020.754,-1018.66455,925.9608,295.0247,-1791.084,-745.62787,-2764.8928,-1567.8438,-3008.5562,1294.6854,1446.9563,-2518.8696,1489.6022,-2611.0134,-1087.6597,-187.42644,1608.9697,-2803.338,-891.29565,-121.409744,1392.4806,-717.0248,-4283.895,3327.8462,-2491.3457,919.233,-4584.738,1664.9583,-321.77408,-1933.6079,2238.8784,-4115.9497,-763.8323,KITTEN,047A
2414.8135,-1018.20276,-2598.6301,133.94467,127.972244,4187.9897,-1435.7758,-1629.7509,5188.825,1778.5446,731.264,70.59878,-440.70023,-326.17834,-303.4768,-3239.1853,-4955.138,-4661.36,-2233.8906,-3433.0156,-2990.6309,2421.2913,-2039.1375,1478.6661,-7014.2637,-5759.435,-3058.8083,-5413.6094,-1665.1772,860.66595,-1724.874,-2314.432,-3859.2705,-4545.025,-7292.123,-1697.198,1259.1409,694.3602,2723.8652,-601.79517,-5250.6313,-520.5215,-1025.1499,909.846,-2904.76,1026.8352,-7618.9683,-4592.3613,1452.7019,-4137.324,-1981.7249,-1382.7415,1926.7281,4749.443,-4757.6294,-1951.8141,-5778.676,863.34973,-849.6875,-4177.5527,-637.63556,166.98293,3549.2324,605.64014,-2242.6704,-1045.6075,-1600.4541,-1577.6102,-3005.9084,-2302.781,-5238.57,729.1056,1428.4365,1936.6846,-1158.894,-2541.6045,1357.7236,-5159.1636,-3538.137,-6454.692,-2305.1138,-3405.3184,2647.7937,1821.5254,-1200.9133,-4604.337,-2085.6802,-4961.454,-927.60583,-6558.0547,1593.2866,-4994.6963,1371.0146,-4373.4897,-5229.254,-5112.5903,-1340.2186,1108.8359,339.99432,-2197.726,-976.7795,-3543.2375,-2034.9191,-3865.536,1626.4777,1871.6305,-3222.5505,1849.9404,-3289.1604,-1397.2404,-246.87598,1938.4501,-3586.6265,-1118.8798,-256.80902,1725.8281,-877.11346,-5408.506,4206.265,-3278.1248,1188.3298,-5818.873,2133.9465,-425.62115,-2510.6477,2846.67,-5167.724,-892.37103,ADULT,020A
2095.7305,-893.7404,-2292.481,124.14003,143.30565,3644.4128,-1261.0963,-1429.3932,4489.759,1493.5232,592.2457,65.091545,-375.3651,-296.71942,-288.53192,-2792.974,-4312.624,-4129.983,-1938.6216,-3039.3518,-2569.9897,2103.466,-1754.9053,1301.1716,-6030.397,-4993.406,-2723.5667,-4694.0938,-1438.7344,673.93024,-1530.7417,-1950.7277,-3338.4578,-3985.6453,-6240.1094,-1477.3446,1121.3861,599.15564,2320.956,-557.6299,-4588.291,-453.5096,-919.1051,750.8065,-2498.9756,866.5227,-6605.6133,-3945.5356,1318.5591,-3619.613,-1701.648,-1209.6138,1641.2471,4127.796,-4107.8105,-1722.5223,-4976.909,743.00055,-759.6826,-3603.3147,-560.2513,142.06995,3161.4146,497.60938,-1957.3632,-911.4523,-1369.7872,-1444.8646,-2610.1199,-1964.209,-4565.3774,607.0249,1220.1735,1672.054,-1060.7052,-2254.2822,1199.0117,-4451.9785,-3095.5842,-5610.4624,-1977.2955,-2941.0786,2272.162,1566.1074,-1004.4216,-4047.2175,-1831.1694,-4296.118,-855.2645,-5688.884,1394.7665,-4354.4976,1213.534,-3791.8545,-4485.3506,-4444.637,-1138.3705,972.483,280.43198,-1912.098,-875.0967,-3057.674,-1751.1279,-3352.6484,1406.3455,1587.2362,-2801.4404,1645.9678,-2844.7998,-1190.4766,-227.82286,1706.4591,-3066.169,-937.9665,-218.02205,1491.9751,-749.12134,-4727.7695,3654.9207,-2720.833,1009.4934,-5035.278,1825.9976,-313.66702,-2142.1821,2483.9575,-4503.3267,-799.14496,ADULT,002B
1685.6731,-736.0701,-1863.8131,79.042496,137.2227,2937.6306,-1067.182,-1112.9436,3605.2559,1205.7589,419.96985,7.080647,-289.98322,-320.63928,-192.32982,-2323.5737,-3397.0583,-3332.517,-1578.3973,-2503.288,-2044.2378,1666.41,-1421.8082,1078.8899,-4796.486,-4042.4253,-2225.5503,-3853.108,-1214.2097,549.7823,-1242.6597,-1613.747,-2707.3262,-3152.03,-4984.532,-1203.3441,799.0287,482.08975,1855.4976,-474.60178,-3674.454,-373.72714,-731.2554,612.6755,-2017.5963,681.68524,-5276.427,-3153.9888,1055.6064,-2842.2937,-1391.5568,-1029.2849,1337.7452,3307.53,-3304.6104,-1390.0536,-3988.953,590.3223,-520.83,-2950.6658,-444.46545,54.245373,2417.8682,363.00934,-1529.8611,-733.64355,-1164.181,-1086.8136,-2082.4802,-1620.4819,-3674.8257,458.64703,996.6334,1363.4844,-793.0068,-1820.4006,948.3733,-3588.1638,-2462.8928,-4495.648,-1560.9857,-2353.3403,1857.2314,1268.9795,-782.83777,-3255.3574,-1479.3593,-3402.8306,-671.6156,-4600.329,1113.2626,-3482.7039,962.39923,-3046.7214,-3617.73,-3637.1904,-944.5049,785.50574,215.89523,-1546.5544,-661.0746,-2448.0078,-1403.0472,-2679.1812,1165.2386,1326.4175,-2302.927,1328.0356,-2323.303,-971.8127,-171.0702,1390.1318,-2476.544,-820.13806,-190.51039,1202.0276,-671.9065,-3780.9216,2916.1396,-2212.8826,757.6121,-4064.5522,1489.8368,-315.4507,-1721.4994,2033.0288,-3638.359,-694.3064,KITTEN,049A
1868.7985,-784.5153,-2015.4645,108.19684,147.80797,3203.1257,-1109.3552,-1236.8813,3917.7507,1320.6332,499.52655,45.370136,-310.74234,-277.77832,-227.9821,-2468.3845,-3754.6643,-3566.8499,-1687.6229,-2657.4949,-2217.192,1852.4819,-1562.8628,1183.189,-5233.806,-4378.842,-2358.8525,-4129.6694,-1300.8252,638.7969,-1332.8071,-1749.6522,-2940.2134,-3458.4458,-5470.168,-1308.2808,924.0444,533.0503,2045.4781,-475.94052,-4013.87,-413.05713,-776.13184,716.4357,-2206.7976,761.0089,-5721.282,-3455.836,1099.0149,-3108.0051,-1470.2385,-1080.8391,1479.07,3610.349,-3626.2905,-1519.6477,-4384.5005,650.9187,-624.4052,-3190.9934,-493.68536,128.4821,2686.1511,446.67712,-1703.9965,-795.38745,-1221.7058,-1219.8684,-2281.0112,-1721.2396,-3963.9744,539.90497,1090.9841,1500.6128,-882.8358,-1945.116,1035.2888,-3969.4675,-2698.1526,-4900.8423,-1745.2341,-2573.6987,2010.8086,1409.7878,-875.5736,-3534.6409,-1581.5813,-3704.9421,-731.2057,-5008.2637,1199.0531,-3775.3928,1083.2302,-3319.9346,-3973.5942,-3928.9097,-1016.99194,852.7365,252.17725,-1673.2432,-788.35345,-2637.0068,-1516.3715,-2935.6094,1253.8324,1413.2368,-2458.804,1433.8445,-2511.6,-1056.0044,-200.55249,1510.9048,-2726.2727,-844.8679,-206.46777,1299.0605,-705.04144,-4112.5347,3186.4167,-2424.931,892.03345,-4393.7134,1617.3389,-316.6023,-1838.8007,2207.67,-3944.5483,-709.47406,YOUNG,065A
2684.8318,-1112.153,-2829.9543,134.8648,123.64403,4608.2446,-1598.2174,-1821.9034,5734.121,1918.8025,781.7032,40.238743,-478.9177,-304.35217,-328.60565,-3519.8948,-5449.5815,-5201.4595,-2457.6208,-3773.202,-3257.5188,2724.4944,-2229.7197,1638.1802,-7656.0117,-6368.482,-3408.7336,-5897.8604,-1830.9176,972.10187,-1930.5188,-2504.998,-4234.7485,-5054.1055,-7972.16,-1916.1179,1422.9773,758.4547,2966.8706,-671.7779,-5813.585,-535.4218,-1174.8013,1079.4915,-3199.8157,1094.1475,-8467.669,-5064.314,1648.5292,-4587.003,-2231.076,-1527.3191,2076.3916,5224.2563,-5225.4893,-2168.3486,-6384.2666,974.21735,-962.61096,-4598.1675,-791.48706,178.92252,3955.5544,654.89734,-2493.7268,-1158.3418,-1694.2927,-1766.6755,-3386.89,-2512.9055,-5825.405,785.34955,1535.5076,2107.4688,-1311.7361,-2781.662,1509.0605,-5656.459,-3931.044,-7140.984,-2582.7476,-3719.853,2899.645,1991.4583,-1330.4482,-5124.3853,-2298.5688,-5415.335,-1058.0278,-7193.6816,1738.8907,-5494.494,1548.4078,-4796.327,-5741.7217,-5595.204,-1439.1298,1220.746,362.1613,-2425.471,-1101.1167,-3927.154,-2251.6543,-4266.635,1779.8086,2039.4462,-3592.825,2049.2925,-3579.1162,-1509.8346,-268.6863,2130.1965,-3975.111,-1215.829,-287.49207,1892.8071,-998.37555,-6035.168,4619.3525,-3575.698,1323.0931,-6374.3394,2337.0754,-435.45874,-2719.3633,3107.6863,-5741.538,-972.4882,ADULT,002B
3127.3037,-1315.3656,-3273.0798,135.5195,155.84984,5303.7886,-1825.5065,-2138.8503,6572.4136,2187.3225,832.491,69.13522,-559.7545,-356.18866,-405.41986,-4057.7832,-6277.216,-5994.515,-2843.4373,-4362.1484,-3789.037,3155.4226,-2614.4192,1903.3425,-8892.816,-7338.488,-3944.7063,-6818.927,-2148.3806,1106.1614,-2196.752,-2905.067,-4889.294,-5817.294,-9135.074,-2172.9072,1581.0607,879.6498,3372.3047,-747.9028,-6716.97,-625.6633,-1346.7673,1186.5869,-3645.8313,1283.654,-9763.394,-5808.8174,1937.8079,-5266.9727,-2581.4775,-1743.7031,2370.9539,6012.6353,-6013.9688,-2476.1353,-7387.6045,1081.1714,-1138.6381,-5329.1343,-920.64545,188.8252,4523.9297,728.4869,-2845.8547,-1330.0901,-1945.3514,-2006.2517,-3905.7878,-2887.926,-6704.1724,875.00037,1784.5399,2441.8066,-1531.3462,-3191.9963,1739.0366,-6547.1855,-4540.0166,-8240.095,-2942.691,-4302.3125,3318.0737,2294.2668,-1553.9003,-5915.097,-2658.5312,-6285.213,-1227.5406,-8321.959,2017.6365,-6342.2173,1744.296,-5513.4653,-6647.4473,-6460.001,-1670.9274,1377.0809,379.8653,-2779.0823,-1239.6294,-4532.1733,-2585.7136,-4901.9736,2039.0653,2334.1033,-4160.08,2373.6682,-4149.9976,-1751.8109,-297.07904,2470.014,-4546.3003,-1380.5999,-354.56274,2160.4478,-1140.5695,-6920.3403,5296.7036,-4096.8516,1503.1272,-7390.5957,2703.118,-502.8158,-3165.2603,3636.594,-6619.348,-1122.2676,ADULT,002B
2355.6035,-1017.6449,-2546.3691,119.6875,127.21832,4038.6882,-1387.7384,-1589.0361,4975.8154,1682.6266,663.4847,63.758686,-429.33072,-306.87634,-298.5948,-3117.532,-4792.2188,-4495.4,-2170.825,-3337.3386,-2873.1887,2361.342,-1978.2721,1474.9092,-6764.0586,-5556.0117,-2980.1255,-5233.7754,-1626.0144,835.11835,-1652.5321,-2244.029,-3717.0903,-4364.442,-7025.968,-1649.984,1204.0967,669.1623,2603.3945,-563.33057,-5064.5903,-534.83356,-1003.30493,898.61383,-2798.161,963.63275,-7355.983,-4374.658,1389.3073,-3947.243,-1900.7831,-1327.8899,1862.7786,4567.2456,-4610.4756,-1884.026,-5587.553,813.56445,-850.1863,-4083.262,-625.5463,142.99081,3418.715,585.7578,-2156.7197,-1008.1566,-1516.6305,-1535.5616,-2934.1438,-2212.2737,-5061.091,687.29816,1366.1868,1858.8601,-1133.4958,-2413.8071,1297.1277,-5035.043,-3423.4316,-6218.737,-2210.0222,-3255.6973,2550.014,1772.8237,-1148.0366,-4464.405,-2006.3784,-4782.294,-894.19824,-6335.669,1535.2567,-4809.7256,1316.7639,-4183.274,-5084.1157,-4926.371,-1299.4376,1055.1007,298.00137,-2128.4705,-960.4562,-3381.348,-1971.2979,-3730.9368,1586.314,1788.2072,-3157.2976,1766.9811,-3183.1602,-1341.0653,-244.47327,1889.0978,-3440.371,-1078.0323,-254.44534,1660.155,-854.0966,-5185.6772,4043.8691,-3152.3894,1137.0421,-5615.5405,2067.267,-416.49332,-2379.048,2780.7478,-4998.046,-859.6015,ADULT,019B
2116.2407,-903.80536,-2314.7063,132.21916,109.708084,3685.1306,-1263.0046,-1420.3363,4570.1006,1552.5316,662.8277,70.17567,-400.189,-317.99582,-278.85114,-2826.71,-4365.1274,-4135.127,-2000.8837,-3070.0232,-2617.3252,2105.5066,-1747.8325,1255.8495,-6153.932,-5068.983,-2745.3284,-4723.177,-1421.2935,723.0103,-1505.4917,-1988.2771,-3381.0962,-4027.991,-6338.647,-1497.461,1165.2737,595.0058,2406.0386,-537.39685,-4666.531,-468.3936,-908.51636,766.11304,-2532.3425,871.09937,-6725.205,-4025.961,1284.7535,-3663.862,-1727.5481,-1193.4011,1659.6895,4190.541,-4227.6753,-1716.2572,-5034.603,772.9512,-799.3936,-3740.4172,-597.53033,127.748,3161.1223,528.74963,-1974.2445,-920.38696,-1383.0859,-1428.7506,-2646.8088,-2043.8038,-4638.918,635.81244,1242.061,1667.9257,-1045.8214,-2249.5256,1195.3663,-4486.6475,-3168.5217,-5666.181,-2039.1052,-2980.1165,2355.4631,1600.178,-1017.36084,-4059.1506,-1774.9817,-4332.303,-830.4686,-5737.21,1440.6481,-4403.6836,1219.8792,-3772.6147,-4605.8467,-4520.9775,-1176.6877,1005.2019,305.27985,-1919.6001,-848.25903,-3114.3318,-1772.7216,-3407.0735,1416.2761,1608.3911,-2826.0427,1620.7831,-2889.8398,-1217.6154,-229.06906,1706.8152,-3152.1829,-973.7924,-193.664,1535.8289,-766.14154,-4772.039,3697.418,-2858.7935,1035.2515,-5097.8145,1822.8418,-365.6308,-2218.5146,2472.2178,-4552.65,-765.4139,YOUNG,018A
1793.718,-790.9726,-2030.9441,119.62306,121.963875,3150.861,-1076.5935,-1222.2238,3853.2637,1304.1991,552.3379,45.018517,-314.2375,-292.55002,-263.13144,-2446.4814,-3645.4424,-3559.932,-1700.0907,-2698.8113,-2189.5925,1789.6442,-1543.655,1152.1525,-5188.9062,-4289.478,-2375.049,-4069.8782,-1266.647,640.60944,-1271.9429,-1739.567,-2898.6316,-3452.303,-5385.082,-1302.9575,917.14026,521.93066,2034.7904,-465.6331,-3994.4307,-387.3608,-782.17676,685.4471,-2075.8235,735.8336,-5728.121,-3395.2495,1105.1221,-3107.406,-1474.5747,-1050.1799,1418.5712,3550.0823,-3564.3667,-1494.5839,-4317.066,657.1935,-638.2514,-3180.2917,-516.2725,109.062485,2650.1492,472.21085,-1672.0762,-784.3522,-1186.0193,-1198.962,-2253.7495,-1745.6753,-3964.091,529.0635,1099.7344,1429.1456,-854.0462,-1895.6633,1009.04266,-3895.8489,-2681.7593,-4822.396,-1726.6836,-2525.4097,2007.5969,1382.4984,-872.4659,-3503.916,-1501.1259,-3646.6455,-706.6181,-4875.95,1202.4164,-3781.7656,1032.4321,-3232.528,-3974.0437,-3840.3994,-1004.25916,849.4655,251.15533,-1669.4794,-734.71875,-2633.0364,-1555.3651,-2905.1753,1233.6538,1373.2667,-2423.4224,1402.7772,-2492.9424,-1060.6766,-196.83083,1485.9519,-2725.049,-856.5876,-205.21603,1324.9349,-668.69434,-4049.3577,3150.624,-2473.9636,890.6986,-4373.8906,1585.481,-307.36862,-1901.9781,2134.0007,-3882.5056,-740.6253,SENIOR,078A
3150.3088,-1378.6967,-3336.5083,218.07864,212.41377,5502.229,-1914.0306,-2109.8398,6818.5205,2250.3975,979.56866,-4.9009204,-506.37042,-375.06732,-395.19196,-4160.8496,-6501.436,-6128.684,-2904.49,-4549.4844,-3754.7495,3104.9167,-2652.5427,2041.6926,-9110.801,-7571.8096,-4097.9824,-7030.298,-2174.6777,1106.2572,-2304.946,-2982.216,-4923.5474,-5851.326,-9556.736,-2286.891,1678.521,923.3166,3518.068,-859.35284,-6856.1274,-723.33673,-1278.2164,1185.0077,-3853.2,1283.9019,-9952.107,-5940.869,1912.9657,-5357.368,-2608.2395,-1823.7601,2469.2937,6219.67,-6188.109,-2608.411,-7471.574,1176.0696,-1013.6131,-5462.7144,-824.4072,273.12073,4765.9097,823.26514,-2949.8752,-1371.0653,-2013.7599,-2130.036,-4011.089,-2939.0618,-6884.901,912.3191,1866.2098,2549.6443,-1566.8801,-3305.883,1744.7782,-6751.567,-4625.3906,-8373.51,-3046.6292,-4416.036,3505.876,2387.0808,-1416.5913,-6092.091,-2715.9521,-6426.815,-1324.9886,-8468.856,2120.091,-6472.9033,1803.3193,-5602.9487,-6826.599,-6616.3115,-1660.9052,1473.5284,508.9683,-2970.2554,-1313.9391,-4668.733,-2630.8376,-4989.763,2145.2263,2338.7532,-4185.44,2451.264,-4280.731,-1843.5856,-296.9946,2647.193,-4659.4136,-1470.7794,-249.24359,2236.9324,-1219.5046,-7074.8354,5532.7627,-4193.04,1549.6783,-7671.667,2751.8342,-519.245,-3165.2915,3666.5266,-6825.419,-1327.1174,YOUNG,072A
